date,blt,db,meitan,day,rs,ss,ds,epu,cpind,cphb,var1,vix,wti,shibor,er,stock
2020-9-29,40.15,41.85,633,29-Sep-20,1.46495,-1.41557,-2.77179,65.91,28.272157,29.51,2020-9-29,26.27,39.29,0.91,6.82,0.21
2020-9-30,40.67,40.33,633,30-Sep-20,1.63418,-5.98135,-0.557001,36.49,29.590473,29.44,2020-9-30,26.37,40.22,2.48,6.81,-0.2
2020-10-9,41.96,42.07,636,9-Oct-20,-4.4388,3.28267,-1.96773,39.4,25.638718,27.42,2020-10-9,25,40.6,2.03,6.71,1.68
2020-10-12,40.19,41.26,638,12-Oct-20,1.04076,1.53747,0.934174,106.94,28.038216,28.42,2020-10-12,25.07,39.43,1.55,6.74,2.64
2020-10-13,41.28,41.35,638,13-Oct-20,5.01751,-1.77525,-1.26683,166.98,25.458496,28.4,2020-10-13,26.07,40.2,1.7,6.74,0.04
2020-10-14,41.75,41.59,638,14-Oct-20,2.71115,2.38387,0.911891,170.01,27.340886,28.7,2020-10-14,26.4,41.04,2.1,6.74,-0.56
2020-10-15,41.07,41.98,638,15-Oct-20,3.48003,1.7749,2.32924,172.21,26.594944,29.3,2020-10-15,26.97,40.96,1.75,6.73,-0.26
2020-10-16,41.65,41.89,637,16-Oct-20,3.06529,0.285239,-3.03117,125.39,28.569577,28.58,2020-10-16,27.41,40.88,2.05,6.7,0.13
2020-10-19,41.8,41.75,636,19-Oct-20,7.7212,-1.19671,-1.70499,98.8,26.245181,28.72,2020-10-19,29.18,40.83,2.28,6.69,-0.71
2020-10-20,41.14,41.59,633,20-Oct-20,2.49468,-1.81598,1.8058,217.96,30.505027,28.92,2020-10-20,29.35,41.46,2.28,6.68,0.47
2020-10-21,40.47,41.69,630,21-Oct-20,-0.80713,-2.59447,-3.06826,98.05,27.81269,29.16,2020-10-21,28.65,40.03,1.75,6.66,-0.09
2020-10-22,41.52,41.34,628,22-Oct-20,-0.562477,0.53655,4.17119,45.3,24.189467,29.04,2020-10-22,28.11,40.64,1.8,6.67,-0.38
2020-10-23,41.24,41.66,628,23-Oct-20,-0.706492,3.14313,0.70782,94.33,30.345231,28.98,2020-10-23,27.55,39.85,2.15,6.67,-1.04
2020-10-26,39.12,39.81,628,26-Oct-20,17.6451,-2.21179,-3.20618,254.07,33.61272,28.91,2020-10-26,32.46,38.56,2.6,6.7,-0.82
2020-10-27,40.01,39.86,628,27-Oct-20,5.50812,-5.32433,-0.207174,82.15,32.282506,28.88,2020-10-27,33.35,39.57,2.8,6.72,0.1
2020-10-28,37.77,39.24,629,28-Oct-20,21.0054,-1.17635,-2.40258,56.91,32.697028,29.02,2020-10-28,40.28,37.39,2.73,6.71,0.46
2020-10-29,36.22,38.25,632,29-Oct-20,-3.33858,0.046605,2.21064,201.48,31.125773,29.1,2020-10-29,37.59,36.17,1.7,6.71,0.11
2020-10-30,36.21,37.15,635,30-Oct-20,3.02987,3.07853,0.418115,445.03,30.121868,31.56,2020-10-30,38.02,35.79,3,6.7,-1.47
2020-11-2,36.53,36.26,638,2-Nov-20,-0.054082,3.81764,3.49831,164.24,28.510864,28.94,2020-11-2,37.13,36.81,2.33,6.7,0.02
2020-11-3,38.01,39.46,641,3-Nov-20,-2.28573,-0.75512,-1.27131,148.51,26.355943,27.54,2020-11-3,35.55,37.66,1.7,6.69,1.42
2020-11-4,39.44,39.74,641,4-Nov-20,-16.6061,-2.08069,-1.56942,214.59,28.880572,27.45,2020-11-4,29.57,39.15,1.2,6.71,0.19
2020-11-5,39.5,40.71,641,5-Nov-20,-6.51799,-3.53618,-0.881923,447.63,26.159357,27,2020-11-5,27.58,38.79,1.38,6.64,1.3
2020-11-6,38.3,40.56,641,6-Nov-20,-9.49399,0.002844,-3.85458,115.46,25.470732,29.68,2020-11-6,24.86,37.14,7.51,6.62,-0.24
2020-11-9,41.31,40.31,641,9-Nov-20,3.95238,0.503568,15.2892,101.09,27.638203,28.72,2020-11-9,25.75,40.29,2.05,6.57,1.86
2020-11-10,41.72,42.47,639,10-Nov-20,-2.40367,2.537,3.08354,160.56,28.205813,27.27,2020-11-10,24.8,41.36,2.1,6.6,-0.4
2020-11-11,43.2,44.4,639,11-Nov-20,-4.73167,-6.36696,-0.85814,279.52,27.791289,28.71,2020-11-11,23.45,41.45,2.31,6.62,-0.53
2020-11-12,42.87,43.91,639,12-Nov-20,8.36703,-1.59647,-3.48258,61.71,27.919161,28.42,2020-11-12,25.35,41.12,2.8,6.63,-0.11
2020-11-13,41.79,43.11,639,13-Nov-20,-7.70791,-1.00129,4.24418,148.09,27.312839,28.72,2020-11-13,23.1,40.13,2.52,6.61,-0.86
2020-11-16,43.12,43.69,639,16-Nov-20,-2.50065,2.45392,5.56667,141.1,29.144196,29.15,2020-11-16,22.45,41.34,1.8,6.58,1.11
2020-11-17,42.05,43.86,641,17-Nov-20,1.75156,-1.59205,1.69859,150.12,27.213092,27.63,2020-11-17,22.71,41.43,1.8,6.56,-0.21
2020-11-18,43.4,43.8,642,18-Nov-20,5.74815,2.07377,-1.41088,133.02,26.111721,27.96,2020-11-18,23.84,41.82,1.72,6.54,0.22
2020-11-19,42.87,43.97,642,19-Nov-20,-1.84479,-4.58639,1.5806,184.46,26.588223,28.05,2020-11-19,23.11,41.74,2.1,6.59,0.47
2020-11-20,43.44,44.21,642,20-Nov-20,3.23703,0.691738,-0.300907,210.56,26.871105,27.93,2020-11-20,23.7,42.42,1.93,6.57,0.44
2020-11-23,44.94,45.59,644,23-Nov-20,-3.39236,3.17764,7.41965,132.81,28.688473,27.44,2020-11-23,22.66,43.06,1.96,6.57,1.09
2020-11-24,46.78,45.83,648,24-Nov-20,-4.03638,0.852918,4.07117,69.29,26.345656,26.96,2020-11-24,21.64,44.91,1.8,6.58,-0.34
2020-11-25,46.74,47.84,651,25-Nov-20,-1.40904,5.05258,-1.97416,102.66,26.273281,27.57,2020-11-25,21.25,45.71,1.6,6.58,-1.19
2020-11-27,47.03,47.12,657,27-Nov-20,-1.42413,-1.79937,-1.76524,49.44,29.428313,28.17,2020-11-27,20.84,45.53,0.95,6.58,1.14
2020-11-30,46.39,46.99,662,30-Nov-20,-0.831647,-0.63007,-7.10905,107.17,28.282665,27.69,2020-11-30,20.57,45.34,1.2,6.58,-0.49
2020-12-1,47.02,47.56,666,1-Dec-20,1.44251,-0.457692,0.162908,79.58,27.576951,27.49,2020-12-1,20.77,44.55,0.9,6.57,1.77
2020-12-2,47.73,47.05,666,2-Dec-20,2.54786,-4.21699,3.10205,60.55,27.045919,28.25,2020-12-2,21.17,45.28,0.74,6.57,-0.07
2020-12-3,48.41,48.03,666,3-Dec-20,1.27645,1.16959,1.69172,153.11,27.822816,27.69,2020-12-3,21.28,45.64,0.9,6.56,-0.21
2020-12-4,48.88,49.06,669,4-Dec-20,-1.63622,-0.959869,6.92889,153.04,22.092677,27.66,2020-12-4,20.79,46.26,1.2,6.53,0.07
2020-12-7,48.91,48.34,674,7-Dec-20,2.87657,-0.998289,-2.63638,35.86,28.462495,28.61,2020-12-7,21.3,45.76,1.35,6.54,-0.81
2020-12-8,48.82,48.3,683,8-Dec-20,-2.15959,-0.508448,0.538282,63.27,27.790372,27.75,2020-12-8,20.68,45.6,1.36,6.53,-0.19
2020-12-9,48.66,49.18,692,9-Dec-20,7.81432,0.827087,1.78292,169.52,27.686943,27.92,2020-12-9,22.27,45.52,1.06,6.54,-1.12
2020-12-10,50.92,48.99,696,10-Dec-20,2.3312,3.43099,4.33876,185.19,23.085378,27.41,2020-12-10,22.52,46.78,1.1,6.55,0.04
2020-12-11,50.03,50.45,705,11-Dec-20,4.35389,-0.238064,-1.23985,179.76,23.666806,27.72,2020-12-11,23.31,46.57,1.3,6.54,-0.77
2020-12-14,49.59,50.6,714,14-Dec-20,6.99361,1.37619,-2.58919,79.85,26.113989,27.39,2020-12-14,24.72,46.99,1.65,6.54,0.66
2020-12-15,50.68,50.16,724,15-Dec-20,-6.25482,1.6121,1.36731,62.14,27.468811,27.77,2020-12-15,22.89,47.62,1.4,6.54,-0.06
2020-12-16,50.65,50.8,729,16-Dec-20,-1.29918,2.68038,-1.38164,178.35,27.665485,27.75,2020-12-16,22.5,47.82,1,6.54,-0.01
2020-12-17,51.35,51.44,734,17-Dec-20,-1.88603,-1.43019,-0.840412,170.76,26.523049,26.17,2020-12-17,21.93,48.36,1.36,6.53,1.13
2020-12-18,51.97,51.1,740,18-Dec-20,-1.07834,-0.670978,-1.62193,74.77,27.800936,27.19,2020-12-18,21.57,49.1,1.5,6.54,-0.29
2020-12-21,50.07,50.29,750,21-Dec-20,15.9787,-0.566272,0.377735,286.71,31.936765,27.71,2020-12-21,25.16,47.97,1.5,6.55,0.76
2020-12-22,50.3,49.79,761,22-Dec-20,-1.73015,1.27878,-1.89971,168.09,26.646188,26.59,2020-12-22,24.23,47.02,1.02,6.55,-1.86
2020-12-23,51.27,49.6,772,23-Dec-20,-3.02438,-0.369432,3.35623,43.67,27.08802,26.66,2020-12-23,23.31,48.12,0.5,6.54,0.76
2020-12-24,50.4,51.26,783,24-Dec-20,-7.27769,0.977389,-2.08374,90.17,24.146371,27.07,2020-12-24,21.53,48.23,0.61,6.53,-0.57
2020-12-28,50.4,51.05,806,28-Dec-20,0.983042,-1.51454,-1.09056,132.74,25.817884,27.67,2020-12-28,21.7,47.62,0.65,6.54,0.02
2020-12-29,50.77,51,819,29-Dec-20,6.89163,0.991839,0.407262,304.88,27.11588,27.93,2020-12-29,23.08,48,0.65,6.53,-0.54
2020-12-30,50.77,51.01,828,30-Dec-20,-0.101102,-2.45111,2.95773,88.92,27.6359,28.01,2020-12-30,22.77,48.4,1.5,6.53,1.05
2020-12-31,50.49,51.1,836,31-Dec-20,0.697017,0.428373,-0.914827,305.26,27.977736,27.3,2020-12-31,22.75,48.52,1.32,6.54,1.72
2021-1-4,50.54,52.44,846,4-Jan-21,17.8478,-0.89294,2.44887,264.36,27.888253,28.36,2021-1-4,26.97,47.62,7.51,6.46,0.86
2021-1-5,52.59,50.49,857,5-Jan-21,-3.90152,-1.46946,5.09943,119.06,27.379634,28.35,2021-1-5,25.34,49.93,0.74,6.46,0.73
2021-1-6,54.23,53.44,873,6-Jan-21,-0.241737,3.81788,2.86824,152.54,28.306262,28.34,2021-1-6,25.07,50.63,0.89,6.46,0.63
2021-1-7,54.15,54.46,888,7-Jan-21,-10.368,-1.6851,1.34225,83.23,24.855275,28.32,2021-1-7,22.37,50.83,1.22,6.46,0.71
2021-1-8,55.29,54.56,904,8-Jan-21,-3.58223,-1.7325,-1.76355,64.28,24.838653,27.81,2021-1-8,21.56,52.24,1,6.47,-0.17
2021-1-11,54.98,55.26,925,11-Jan-21,11.4821,1.21688,3.2679,183.15,25.97947,27.71,2021-1-11,24.08,52.25,1.28,6.47,-1.08
2021-1-12,56.12,55.82,946,12-Jan-21,-1.51946,-1.09439,4.36545,241.79,29.561414,27.98,2021-1-12,23.33,53.21,1.3,6.47,2.18
2021-1-13,56.09,56.58,973,13-Jan-21,-4.15893,0.994645,-2.2514,91.66,9.2878866,27.77,2021-1-13,22.21,52.91,1.4,6.47,-0.27
2021-1-14,55.29,55.64,998,14-Jan-21,5.0461,0.131182,4.05857,106.19,12.247881,27.99,2021-1-14,23.25,53.57,1.68,6.47,-0.91
2021-1-15,54.52,55.34,,15-Jan-21,5.73813,1.2869,-3.07187,115.45,38.900059,28.46,2021-1-15,24.34,52.36,1.74,6.48,0.01
2021-1-19,55.63,55.15,,19-Jan-21,-3.30596,2.77189,1.76791,267.25,35.424748,27.88,2021-1-19,23.24,52.98,2.55,6.49,-0.83
2021-1-20,56.13,56.21,999,20-Jan-21,-6.77017,-1.68921,-1.54252,162.19,30.831955,27.03,2021-1-20,21.58,53.31,2.5,6.47,0.47
2021-1-21,55.76,55.45,968,21-Jan-21,-0.97826,1.12311,-4.10408,160.52,32.375012,27.08,2021-1-21,21.32,53.13,2.8,6.46,1.07
2021-1-22,55.22,55.15,958,22-Jan-21,3.28902,1.78498,0.362925,93.56,29.166806,27.53,2021-1-22,21.91,52.27,2.2,6.48,-0.4
2021-1-25,54.98,55.35,920,25-Jan-21,6.57126,-0.569029,0.390724,185.36,25.507855,28.48,2021-1-25,23.19,52.77,2.6,6.48,0.48
2021-1-26,55.38,55.26,894,26-Jan-21,0.50803,-1.11769,-2.65277,92.86,28.622662,28.86,2021-1-26,23.02,52.61,3.04,6.48,-1.51
2021-1-27,55.73,55.7,851,27-Jan-21,48.8723,2.18345,6.04232,152.7,28.393249,31.66,2021-1-27,37.21,52.85,3.05,6.47,0.11
2021-1-28,55.13,54.79,825,28-Jan-21,-15.7564,1.77248,-1.3773,140.96,31.935237,28.57,2021-1-28,30.21,52.34,3.2,6.48,-1.91
2021-1-29,55.13,54.64,815,29-Jan-21,9.66297,1.78295,-2.22431,108.74,27.729748,26.56,2021-1-29,33.09,52.2,3.5,6.46,-0.63
2021-2-1,55.82,54.95,786,1-Feb-21,-6.64522,-2.26054,0.320118,225,29.488682,30.99,2021-2-1,30.24,53.55,2,6.46,0.64
2021-2-2,57.78,56.91,762,2-Feb-21,-15.6924,0.516799,-0.98294,146.15,29.279836,29.73,2021-2-2,25.56,54.76,1.88,6.46,0.81
2021-2-3,58.77,57.61,749,3-Feb-21,-10.8202,1.05356,3.95962,120.49,34.495998,27.24,2021-2-3,22.91,55.69,1.85,6.46,-0.46
2021-2-4,58.91,58.31,735,4-Feb-21,-4.96387,-2.16976,0.058506,122.43,28.531272,26.96,2021-2-4,21.77,56.23,1.75,6.46,-0.44
2021-2-5,59.77,58.91,731,5-Feb-21,-3.85395,1.65361,-0.351519,104.98,33.633943,28.57,2021-2-5,20.87,56.85,2,6.48,-0.16
2021-2-8,59.91,59.74,677,8-Feb-21,2.08374,-1.09494,5.44254,111.06,32.389589,28.99,2021-2-8,21.24,57.97,1.7,6.46,1.03
2021-2-9,60.6,60.46,672,9-Feb-21,2.55769,0.325533,-1.03902,32.49,26.645318,26.89,2021-2-9,21.63,58.36,1.77,6.45,2.01
2021-2-10,,,672,10-Feb-21,2.4655,0.624646,2.30919,142.14,28.188352,29.35,2021-2-10,21.99,58.68,1.6,6.44,1.43
2021-2-18,64.66,63.21,656,18-Feb-21,5.22167,1.15977,-2.93266,51.08,31.017367,32.28,2021-2-18,22.49,60.52,2.4,6.47,0.55
2021-2-19,63.44,60.8,646,19-Feb-21,-0.895113,-1.99128,2.43244,95.39,30.59693,34.43,2021-2-19,22.05,59.24,1.5,6.46,0.57
2021-2-22,64.25,61.24,620,22-Feb-21,6.80796,-0.225694,4.35312,120.94,33.189527,33.21,2021-2-22,23.45,61.7,1.48,6.47,-1.45
2021-2-23,65.08,63.5,610,23-Feb-21,-0.173041,1.74107,2.43685,89.12,26.658596,32.15,2021-2-23,23.11,61.67,1.53,6.46,-0.17
2021-2-24,66.68,62.85,602,24-Feb-21,-7.14911,-1.45389,2.73582,163.77,24.750024,32.95,2021-2-24,21.34,63.22,1.5,6.45,-1.99
2021-2-26,65.92,64.28,594,26-Feb-21,-0.017795,-0.916217,-2.32668,129.43,24.707352,29.98,2021-2-26,27.95,61.5,2.24,6.46,-2.12
2021-3-1,65.63,64.19,594,1-Mar-21,-16.6575,0.422215,-0.309059,149.06,22.412152,27.93,2021-3-1,23.35,60.64,2.15,6.46,1.21
2021-3-2,64.06,61.35,596,2-Mar-21,2.99149,1.11627,-0.458581,79.32,29.430846,32.84,2021-3-2,24.1,59.75,1.65,6.47,-1.21
2021-3-3,64.66,61.54,609,3-Mar-21,11.2563,0.882798,3.76001,254.76,22.245164,29.72,2021-3-3,26.67,61.28,1.47,6.46,1.95
2021-3-4,67.51,63.2,622,4-Mar-21,8.77893,-1.23348,4.61144,166.49,23.996946,32.68,2021-3-4,28.57,63.83,1.7,6.47,-2.05
2021-3-5,69,66.42,634,5-Mar-21,-12.7936,0.608128,2.04322,86,25.259981,29.56,2021-3-5,24.66,66.09,1.78,6.48,-0.04
2021-3-8,68.74,68.3,645,8-Mar-21,3.44237,-1.55297,-0.146441,366.22,27.077203,31.44,2021-3-8,25.47,65.05,1.75,6.52,-2.3
2021-3-9,67.26,66.36,652,9-Mar-21,-4.52434,1.44328,-3.31101,199.47,22.715039,29.11,2021-3-9,24.03,64.01,1.55,6.52,-1.82
2021-3-10,66.76,65.25,656,10-Mar-21,-5.65977,0.01268,2.26001,105.39,27.330349,31.05,2021-3-10,22.56,64.44,1.76,6.51,-0.05
2021-3-11,69.16,66.79,656,11-Mar-21,-2.50541,0.095916,0.977079,63.8,25.347818,33.43,2021-3-11,21.91,66.02,1.79,6.49,2.36
2021-3-12,69.29,67.9,656,12-Mar-21,-5.19296,1.58092,-1.35003,235.81,26.621411,34.33,2021-3-12,20.69,65.61,1.8,6.5,0.47
2021-3-15,68.66,68.47,656,15-Mar-21,-3.02066,-0.928792,-0.877587,174.71,26.029013,32.12,2021-3-15,20.03,65.39,1.8,6.5,-0.96
2021-3-16,67.97,66.51,656,16-Mar-21,-0.934806,-2.77609,-3.30326,108.64,27.631831,30.86,2021-3-16,19.79,64.8,2.14,6.5,0.78
2021-3-17,67.45,66.6,656,17-Mar-21,-2.50275,1.22539,0.517711,79.63,27.685453,31.8,2021-3-17,19.23,64.6,2,6.5,-0.03
2021-3-18,64.92,65.25,656,18-Mar-21,11.7258,1.57108,-4.78539,54.86,26.504958,28.13,2021-3-18,21.58,60,1.8,6.5,0.51
2021-3-19,63.72,62.25,660,19-Mar-21,-1.58894,-4.66816,1.23864,180.26,34.0857,30.35,2021-3-19,20.95,61.42,2,6.5,-1.69
2021-3-22,63.81,63.16,670,22-Mar-21,-9.92758,3.64509,-2.71671,133.08,30.92398,30.35,2021-3-22,18.88,61.56,2.06,6.51,1.14
2021-3-23,61.89,62.96,678,23-Mar-21,6.94252,-4.97557,-1.53294,86.5,35.012513,35.08,2021-3-23,20.3,57.76,1.8,6.51,-0.93
2021-3-24,63.85,60.95,691,24-Mar-21,5.25767,1.97648,3.17674,112.81,31.157712,34.54,2021-3-24,21.2,61.18,1.84,6.52,-1.3
2021-3-25,61.26,62.4,704,25-Mar-21,-5.85253,2.44844,0.16443,91.51,21.504273,29.41,2021-3-25,19.81,58.56,2,6.53,-0.1
2021-3-26,63.8,62.05,718,26-Mar-21,-4.84707,-1.16282,2.12695,71.91,25.987695,30.24,2021-3-26,18.86,60.97,1.7,6.54,1.63
2021-3-29,63.27,63.05,733,29-Mar-21,9.50322,-1.92314,-1.00452,199.25,27.808098,29.92,2021-3-29,20.74,61.56,1.75,6.56,0.5
2021-3-30,63.54,63.86,747,30-Mar-21,-4.46908,0.838565,-1.09507,134.29,33.369014,28.96,2021-3-30,19.61,60.55,1.8,6.57,0.62
2021-3-31,63.98,63.53,757,31-Mar-21,-0.950554,-1.55739,-0.634197,68.48,30.457572,28.51,2021-3-31,19.4,59.16,2.09,6.56,-0.43
2021-4-1,62.35,61.63,765,1-Apr-21,-10.9685,0.842927,2.68492,120.65,27.188814,29.37,2021-4-1,17.33,61.45,1.75,6.57,0.71
2021-4-6,62.37,61.31,774,6-Apr-21,1.49695,1.16567,0.511244,70.71,31.982138,28.72,2021-4-6,18.12,59.33,1.78,6.55,-0.04
2021-4-7,61.03,60.85,774,7-Apr-21,-5.15574,0.238112,-0.340926,49.6,27.391583,29.69,2021-4-7,17.16,59.77,1.8,6.55,-0.1
2021-4-8,62,61.2,767,8-Apr-21,-1.49553,1.7118,-2.03186,145.72,31.032756,30.01,2021-4-8,16.95,59.6,1.75,6.55,0.08
2021-4-9,62.27,60.9,759,9-Apr-21,-1.61652,0.76735,-1.0953,134.31,32.724311,33.96,2021-4-9,16.69,59.32,1.78,6.56,-0.92
2021-4-12,62.57,61.06,755,12-Apr-21,1.19107,1.8093,-1.28751,200.39,34.24579,30.92,2021-4-12,16.91,59.7,1.78,6.55,-1.09
2021-4-13,63.09,61.55,762,13-Apr-21,-1.46078,1.29236,-0.130502,88.61,28.069944,30.2,2021-4-13,16.65,60.18,1.8,6.55,-0.48
2021-4-14,65.67,62.54,771,14-Apr-21,1.90634,0.70991,4.00207,65.66,31.74729,28.84,2021-4-14,16.99,63.15,1.8,6.53,0.6
2021-4-15,65.54,64.15,780,15-Apr-21,-2.358,0.315975,-1.28734,80.56,36.467619,29.32,2021-4-15,16.57,63.46,1.81,6.53,-0.52
2021-4-16,65.91,65.11,790,16-Apr-21,-2.13308,1.59214,-1.81362,67.28,34.067163,30.15,2021-4-16,16.25,63.13,1.85,6.52,0.81
2021-4-19,66.26,64.79,805,19-Apr-21,5.98356,-3.22403,0.653629,52.17,36.661505,29.07,2021-4-19,17.29,63.38,2.12,6.51,1.49
2021-4-20,65.31,65.98,817,20-Apr-21,8.17457,0.758563,-2.71138,229.36,35.410677,29.2,2021-4-20,18.68,62.67,1.75,6.5,-0.13
2021-4-21,65.33,63.69,822,21-Apr-21,-5.74653,0.297062,0.809837,390.4,35.219199,30.2,2021-4-21,17.5,61.35,1.9,6.5,0
2021-4-22,65.17,62.21,825,22-Apr-21,6.43626,-1.46979,-0.207138,121.96,37.743968,29.15,2021-4-22,18.71,61.43,2.1,6.49,-0.23
2021-4-23,65.79,62.95,827,23-Apr-21,-6.98614,0.189591,0.378009,49.06,37.880382,29.64,2021-4-23,17.33,62.14,2.05,6.49,0.26
2021-4-26,65.56,62.35,827,26-Apr-21,1.42167,-1.71471,1.51322,62.02,30.0943,28.95,2021-4-26,17.64,61.91,2.05,6.49,-0.95
2021-4-27,65.72,63.45,827,27-Apr-21,-0.241412,1.28069,1.81343,92.25,31.741129,29.95,2021-4-27,17.56,62.94,1.8,6.49,0.04
2021-4-28,67.56,63.73,827,28-Apr-21,-1.50861,-0.493344,3.87114,108.56,14.456165,29.18,2021-4-28,17.28,63.86,1.78,6.48,0.42
2021-4-29,68.36,65.28,835,29-Apr-21,1.87048,-0.962819,0.796131,69.78,33.607587,29.03,2021-4-29,17.61,65.01,1.75,6.47,0.52
2021-4-30,67.03,65.26,842,30-Apr-21,5.75957,2.03692,-1.68334,70.61,37.427498,26.97,2021-4-30,18.61,63.58,2.2,6.47,-0.81
2021-5-6,69.09,67.11,862,6-May-21,-3.76739,-0.057118,-0.590225,92.24,35.827401,30.95,2021-5-6,18.39,64.71,1.95,6.47,-0.16
2021-5-7,68.8,65.89,886,7-May-21,-9.69786,1.68438,1.47092,55.71,39.721253,29.29,2021-5-7,16.69,64.9,1.68,6.46,-0.65
2021-5-10,68.65,66.71,926,10-May-21,15.7611,0.434265,1.61769,148.29,38.383112,30.67,2021-5-10,19.66,64.92,1.67,6.42,0.27
2021-5-11,69,65.58,947,11-May-21,11.8954,-1.26069,-0.318584,87.59,38.708593,30.14,2021-5-11,21.84,65.28,1.95,6.43,0.4
2021-5-12,70.21,66.52,974,12-May-21,24.7866,-0.333252,3.38734,228.41,38.641884,31.25,2021-5-12,27.59,66.08,1.95,6.44,0.61
2021-5-13,68.29,,993,13-May-21,-14.8128,-0.887891,-4.31305,90.9,36.682922,29.37,2021-5-13,23.13,63.82,2.06,6.45,-0.96
2021-5-14,69.04,65.29,993,14-May-21,-20.7552,0.127,1.4416,107.21,34.775649,30.08,2021-5-14,18.81,65.37,1.9,6.43,1.77
2021-5-17,69.99,67.13,987,17-May-21,3.73816,-1.71236,3.21791,71.64,37.163521,29.64,2021-5-17,19.72,66.27,1.8,6.44,0.78
2021-5-18,69.67,68.38,987,18-May-21,8.54154,-1.87395,-0.875164,121.79,36.265624,29.91,2021-5-18,21.34,65.49,1.9,6.42,0.32
2021-5-19,66.62,66.09,994,19-May-21,5.00924,2.62294,-1.58156,93.02,33.764527,30.41,2021-5-19,22.18,63.36,2.03,6.44,-0.51
2021-5-20,66.6,65,974,20-May-21,-6.01934,3.32908,-1.11986,74.63,28.918127,30.93,2021-5-20,20.67,61.94,2.09,6.44,-0.11
2021-5-21,67.11,63.33,952,21-May-21,-2.38009,1.6777,-0.275251,105.89,30.32909,29.14,2021-5-21,20.15,63.58,1.9,6.43,-0.58
2021-5-24,68.37,66.22,923,24-May-21,-8.75967,-0.916015,-0.267907,145.52,26.938455,32.02,2021-5-24,18.4,66.05,2.17,6.43,0.31
2021-5-25,68.75,67.35,893,25-May-21,2.05874,0.389833,-1.93731,85.79,31.021163,30.36,2021-5-25,18.84,66.07,1.95,6.41,2.4
2021-5-26,,,883,26-May-21,-7.75735,-0.893218,0.655323,115.95,28.643918,30.17,2021-5-26,17.36,66.21,2.1,6.39,0.34
2021-5-27,69.08,66.38,883,27-May-21,-4.03111,-2.05426,0.307966,117.24,37.998835,30.21,2021-5-27,16.74,66.85,2.11,6.38,0.43
2021-5-28,69.51,67.46,883,28-May-21,-0.140097,0.457769,0.079796,51.98,35.404165,30.14,2021-5-28,16.76,66.32,1.85,6.37,-0.22
2021-6-1,69.32,69.06,,1-Jun-21,6.564,-0.430565,5.90805,204.98,34.847557,33.96,2021-6-1,17.9,67.72,2.15,6.38,0.26
2021-6-2,69.87,69.19,,2-Jun-21,-1.8061,0.678611,1.28698,151.12,34.449075,29.09,2021-6-2,17.48,68.83,1.8,6.39,-0.76
2021-6-3,69.89,69.95,,3-Jun-21,3.14384,-0.754441,0.789017,55.95,37.033098,30.28,2021-6-3,18.04,68.81,1.9,6.39,-0.36
2021-6-4,70.68,70.09,,4-Jun-21,-9.03139,0.524746,-0.282315,51.88,38.652959,30.32,2021-6-4,16.42,69.62,2.23,6.41,0.21
2021-6-7,70.6,70.27,,7-Jun-21,-0.618024,0.67135,0.155287,250.39,32.678057,30.36,2021-6-7,16.42,69.23,2.1,6.4,0.21
2021-6-8,70.92,69.3,,8-Jun-21,3.78279,0.911787,1.17264,160.95,34.273211,27.34,2021-6-8,17.07,70.05,2.19,6.4,-0.54
2021-6-9,71.39,71.1,,9-Jun-21,4.96495,0.856047,-0.570095,60.61,33.010204,32.21,2021-6-9,17.89,69.96,2,6.39,0.32
2021-6-10,71.84,70.69,,10-Jun-21,-10.074,0.278714,-1.57707,223.15,27.300008,30.77,2021-6-10,16.1,70.29,1.9,6.39,0.54
2021-6-11,72.05,71.16,,11-Jun-21,-3.56844,0.442243,-0.350389,108.59,37.642152,31.38,2021-6-11,15.65,70.91,2,6.39,-0.58
2021-6-15,73.26,72.01,,15-Jun-21,3.96534,1.87411,2.00811,127.33,29.718774,31.52,2021-6-15,17.02,72.12,1.9,6.4,-0.92
2021-6-16,74.71,72.92,,16-Jun-21,6.70477,2.29479,0.198736,82.05,43.789741,30.83,2021-6-16,18.15,72.15,1.95,6.4,-1.07
2021-6-17,72.73,72.46,,17-Jun-21,-1.61543,-0.807585,-4.56832,103.12,29.310237,31.13,2021-6-17,17.75,71.04,1.85,6.43,0.21
2021-6-18,73.45,71.12,,18-Jun-21,15.417,-1.15738,-0.387638,15.17,25.809952,31.94,2021-6-18,20.7,71.64,2.05,6.44,-0.01
2021-6-21,74.44,71.98,,21-Jun-21,-13.0963,-0.15089,3.28197,92.79,27.593775,35.19,2021-6-21,17.89,73.66,1.9,6.47,0.12
2021-6-22,75.12,72.86,,22-Jun-21,-7.76813,-0.54661,-0.721978,185.62,26.395689,31.05,2021-6-22,16.66,72.85,2.3,6.47,0.8
2021-6-23,75.96,73.48,,23-Jun-21,-2.56426,0.440786,0.315311,54.63,17.925748,32.83,2021-6-23,16.32,73.08,2,6.48,0.25
2021-6-24,75.8,73.95,,24-Jun-21,-2.40328,1.60329,0.81841,86.43,18.988658,31.05,2021-6-24,15.97,73.3,1.8,6.47,0.01
2021-6-25,76.67,73.59,,25-Jun-21,-2.49793,0.489563,0.463868,55.8,18.649454,31.41,2021-6-25,15.62,74.05,1.53,6.46,1.15
